1 input_test.asc  Three-stage rocket ascent ' SLV1 ' Oct 14 2018 11:06:30
  0  0 90
time            vmach           pdynmc          psibdx          thtbdx          
phibdx          alppx           phipx           alphax          betax           
ppx             qqx             rrx             lonx            latx            
alt             dvbe            dvbi            psivdx          thtvdx          
grndtrck        ayx             anx             gndtrnmx        vmass           
xcg             fmasse          thrust          fmassr          dead_zone       
roll_count      pitch_count     yaw_count       stmarg_yaw      stmarg_pitch    
realp1          wnp             zetp            realy1          wny             
zety            gnmax           gymax           alphacx         betacx          
phibdcx         thtbdcx         psibdcx         RICI1           RICI2           
RICI3           ESBI1           ESBI2           ESBI3           UTBC1           
UTBC2           UTBC3           lamd            waclp           zaclp           
paclp           alcomx_actual   ancomx_actual   wacly           alcomx          
ancomx          wnact           delax           delex           delrx           
modes           ucbias_error    ucfreq_error    SXH1            SXH2            
SXH3            VXH1            VXH2            VXH3            CXH1            
CXH2            CXH3            std_pos         std_vel         std_ucbias      
URIC1           URIC2           URIC3           etax            zetx            
3.19942         0               0               0               0.4             
622             4730            4731            -0.433733       -0.433733       
8.0327          0               0               8.0327          0               
0               2.83464         2.83464         112.769         -4.8388         
59.6998         -16.4989        28.6511         -0.00191995     0.00391647      
-0.00163296     3.92218         -1009.85        -1368.6         0               
0               0               0.028           0.0975789       1               
0.595158        0               -0.15           0.0975789       0               
-0.15           0               0               0               0               
0               0.14755         0               0               0               
0               0               0               0               0               
0               0               0               0               0               
0               0               0               -1.57722e-24    -7.42107e-28    
474.5           2.54264         36085.8         0.338304        59.3039         
-175.241        103.469         180             -140.399        72.3972         
1.89506         299.991         -3.93246        -146.724        39.3841         
17663.5         750.228         412.231         -91.0024        -14.9459        
2.38339e+06     4.60246e-11     -4.51745        1286.93         3170.41         
3.19942         0               0               0               0.4             
623             4730            4732            -0.433733       -0.433733       
7.92527         0               0               7.92527         0               
0               2.78754         2.78754         -141.98         71.9488         
-175.391        59.0424         0               -0.00211645     0.00384597      
-0.00163563     6.1781          -1011.62        -1372.56        0               
0               0               0.028           0.0975789       1               
0.595158        0               -0.15           0.0975789       0               
-0.15           0               0               0               0               
0               0.14755         0               0               0               
0               0               0               0               0               
0               0               0               0               0               
0               0               0               -1.57722e-24    -7.42107e-28    
475             2.52029         35983.9         162.726         32.103          
-11.706         110.486         73.4577         142.698         63.8592         
4.957           -462.986        -198.058        -146.728        39.384          
17568.9         743.464         405.103         -92.0121        -14.66          
2.38375e+06     -4.33495        1.28755         1287.12         3170.41         
3.19942         0               0               0               0.4             
623             4731            4741            -0.433733       -0.433733       
7.91365         0               0               7.91365         0               
0               2.7912          2.7912          141.378         63.5422         
-11.7156        32.3697         162.814         -0.00207431     0.00376742      
-0.00176884     8.44312         -1013.39        -1376.54        0               
0               0               0.028           0.0975789       1               
0.595158        0               -0.15           0.0975789       0               
-0.15           0               0               0               0               
0               0.14755         0               0               0               
0               0               0               0               0               
0               0               0               0               0               
0               0               0               -1.57722e-24    -7.42107e-28    
475.5           2.45592         34672.2         11.7334         72.1488         
59.7608         108.312         -38.7594        113.004         -36.4535        
3.69901         322.239         -370.091        -146.732        39.3839         
17475.8         724.475         387.212         -92.0591        -14.8444        
2.3841e+06      2.75815         3.43543         1287.31         3170.41         
3.19942         0               0               0               0.4             
624             4732            4741            -0.433733       -0.433733       
7.76765         0               0               7.76765         0               
0               2.72144         2.72144         113.879         -36.5374        
59.4029         71.9042         11.4601         -0.00203218     0.00391617      
-0.00163052     10.7128         -1015.17        -1380.54        0               
0               0               0.028           0.0975789       1               
0.595158        0               -0.15           0.0975789       0               
-0.15           0               0               0               0               
0               0.14755         0               0               0               
0               0               0               0               0               
0               0               0               0               0               
0               0               0               -1.57722e-24    -7.42107e-28    
476             2.41445         34004           67.4026         -60.4281        
-97.9446        102.789         180             -116.002        -59.6583        
6.18021         12.9254         14.1623         -146.736        39.3838         
17382.7         712.347         376.481         -92.6143        -15.092         
2.38445e+06     4.43315e-11     -4.35127        1287.5          3170.41         
3.19942         0               0               0               0.4             
625             4732            4742            -0.433733       -0.433733       
7.69201         0               0               7.69201         0               
0               2.6892          2.6892          -115.537        -60.3675        
-98.4643        -60.4751        67.9535         -0.001827       0.00387026      
-0.00167925     12.9913         -1016.95        -1384.54        0               
0               0               0.028           0.0975789       1               
0.595158        0               -0.15           0.0975789       0               
-0.15           0               0               0               0               
0               0.14755         0               0               0               
0               0               0               0               0               
0               0               0               0               0               
0               0               0               -1.57722e-24    -7.42107e-28    
476.5           2.37558         33399.7         119.658         78.516          
-174.534        114.895         -29.7632        118.136         -26.7533        
9.23305         -228.394        377.582         -146.74         39.3836         
17290.1         700.781         366.536         -93.1566        -15.3799        
2.38479e+06     2.13562         3.73456         1287.68         3170.41         
3.19942         0               0               0               0.4             
625             4733            4742            -0.433733       -0.433733       
7.62295         0               0               7.62295         0               
0               2.66001         2.66001         118.848         -27.1526        
-175.717        78.6978         118.773         -0.00201038     0.00387502      
-0.00166191     15.2913         -1018.73        -1388.57        0               
0               0               0.028           0.0975789       1               
0.595158        0               -0.15           0.0975789       0               
-0.15           0               0               0               0               
0               0.14755         0               0               0               
0               0               0               0               0               
0               0               0               0               0               
0               0               0               -1.57722e-24    -7.42107e-28    
477             2.31557         32200.9         143.195         -12.8333        
26.1786         117.2           180             -178.346        62.7513         
6.27334         443.048         14.5343         -146.744        39.3834         
17196.8         683.168         350.6           -93.3852        -15.6391        
2.38512e+06     4.26836e-11     -4.18952        1287.86         3170.41         
3.19942         0               0               0               0.4             
626             4734            4742            -0.433733       -0.433733       
7.48447         0               0               7.48447         0               
0               2.59223         2.59223         -179.079        63.4771         
26.0752         -12.5912        143.321         -0.00188579     0.00381479      
-0.00184565     17.6028         -1020.51        -1392.6         0               
0               0               0.028           0.0975789       1               
0.595158        0               -0.15           0.0975789       0               
-0.15           0               0               0               0               
0               0.14755         0               0               0               
0               0               0               0               0               
0               0               0               0               0               
0               0               0               -1.57722e-24    -7.42107e-28    
477.5           2.30091         32283.5         141.369         -16.8509        
29.5737         115.799         89.7628         179.509         64.2006         
3.2166          -452.247        -4.15466        -146.747        39.3832         
17099.4         678.845         353.497         -93.6595        -17.6           
2.38545e+06     -4.21048        0.0174286       1288.04         3170.41         
3.19942         0               0               0               0.4             
626             4735            4747            -0.433733       -0.433733       
7.49363         0               0               7.49363         0               
0               2.60566         2.60566         178.786         64.9126         
29.4605         -16.6124        141.504         -0.00188147     0.00381422      
-0.00184217     19.9307         -1022.28        -1396.63        0               
0               0               0.028           0.0975789       1               
0.595158        0               -0.15           0.0975789       0               
-0.15           0               0               0               0               
0               0.14755         0               0               0               
0               0               0               0               0               
0               0               0               0               0               
0               0               0               -1.57722e-24    -7.42107e-28    
478             2.24255         31158.2         134.357         75.4993         
-149.552        117.123         -22.4885        119.012         -19.8966        
0.30745         167.787         -419.961        -146.751        39.383          
16998           661.539         338.434         -93.9005        -17.9005        
2.38576e+06     1.56945         3.79113         1288.21         3170.41         
3.19942         0               0               0               0.4             
627             4737            4749            -0.433733       -0.433733       
7.36142         0               0               7.36142         0               
0               2.5409          2.5409          119.681         -20.3949        
-150.149        75.7266         133.895         -0.00203449     0.00384687      
-0.00167166     22.2747         -1024.05        -1400.65        0               
0               0               0.028           0.0975789       1               
0.595158        0               -0.15           0.0975789       0               
-0.15           0               0               0               0               
0               0.14755         0               0               0               
0               0               0               0               0               
0               0               0               0               0               
0               0               0               -1.57722e-24    -7.42107e-28    
478.5           2.20103         30499.1         33.1882         -31.241         
-58.9397        109.096         180             -132.897        -61.2625        
3.36532         124.169         20.1371         -146.755        39.3829         
16896           649.402         329.609         -94.1565        -18.5106        
2.38607e+06     4.11989e-11     -4.04379        1288.38         3170.41         
3.19942         0               0               0               0.4             
627             4737            4750            -0.433733       -0.433733       
7.2827          0               0               7.2827          0               
0               2.5053          2.5053          -133.821        -61.9715        
-59.1555        -31.4246        33.3955         -0.00186419     0.00384487      
-0.00161911     24.6298         -1025.81        -1404.68        0               
0               0               0.028           0.0975789       1               
0.595158        0               -0.15           0.0975789       0               
-0.15           0               0               0               0               
0               0.14755         0               0               0               
0               0               0               0               0               
0               0               0               0               0               
0               0               0               -1.57722e-24    -7.42107e-28    
479             2.17112         30171.6         142.592         5.7828          
-113.168        122.591         -42.4005        130.894         -34.6061        
6.42535         -251.735        302.215         -146.758        39.3826         
16790.4         640.471         325.07          -94.832         -19.2951        
2.38638e+06     2.71067         2.96851         1288.54         3170.41         
3.19942         0               0               0               0.4             
627             4738            4750            -0.433733       -0.433733       
7.24303         0               0               7.24303         0               
0               2.49133         2.49133         130.614         -35.4224        
-113.276        6.0248          142.677         -0.00196292     0.00383096      
-0.00172613     27.0134         -1027.56        -1408.72        0               
0               0               0.028           0.0975789       1               
0.595158        0               -0.15           0.0975789       0               
-0.15           0               0               0               0               
0               0.14755         0               0               0               
0               0               0               0               0               
0               0               0               0               0               
0               0               0               -1.57722e-24    -7.42107e-28    
479.5           2.11746         29183.4         42.6492         -22.4864        
130.55          120.637         83.1336         168.592         58.6436         
5.96336         377.928         29.146          -146.762        39.3824         
16683.6         624.64          313.806         -94.9527        -20.0549        
2.38668e+06     -3.89405        0.468916        1288.7          3170.41         
3.19942         0               0               0               0.4             
628             4739            4750            -0.433733       -0.433733       
7.12295         0               0               7.12295         0               
0               2.43217         2.43217         170.174         58.9731         
130.325         -22.6388        42.8346         -0.00177881     0.00387793      
-0.00160467     29.4083         -1029.32        -1412.76        0               
0               0               0.028           0.0975789       1               
0.595158        0               -0.15           0.0975789       0               
-0.15           0               0               0               0               
0               0.14755         0               0               0               
0               0               0               0               0               
0               0               0               0               0               
0               0               0               -1.57722e-24    -7.42107e-28    
480             2.1005          29205           52.6103         -22.9172        
125.174         125.503         85.0578         173.117         54.1698         
2.90696         -360.988        -31.6107        -146.765        39.3822         
16576.3         619.64          309.009         -93.3907        -20.3105        
2.38697e+06     -3.92119        0.339071        1288.86         3170.41         
3.19942         0               0               0               0.4             
628             4740            4751            -0.433733       -0.433733       
7.12512         0               0               7.12512         0               
0               2.44108         2.44108         174.482         54.5336         
124.922         -23.0307        52.8078         -0.00177853     0.0038734       
-0.00161217     31.8001         -1031.07        -1416.79        0               
0               0               0.028           0.0975789       1               
0.595158        0               -0.15           0.0975789       0               
-0.15           0               0               0               0               
0               0.14755         0               0               0               
0               0               0               0               0               
0               0               0               0               0               
0               0               0               -1.57722e-24    -7.42107e-28    
480.5           2.04934         28273.5         144.104         20.4455         
-120.458        126.323         -42.1529        134.771         -32.7181        
2.02279         240.277         -266.303        -146.768        39.3821         
16468.6         604.551         299.074         -93.6172        -21.1043        
2.38725e+06     2.57815         2.84801         1289.01         3170.41         
3.19942         0               0               0               0.4             
629             4741            4751            -0.433733       -0.433733       
7.01009         0               0               7.01009         0               
0               2.38394         2.38394         134.841         -33.6055        
-120.567        20.6905         144.161         -0.00197827     0.00383442      
-0.001698       34.1879         -1032.82        -1420.81        0               
0               0               0.028           0.0975789       1               
0.595158        0               -0.15           0.0975789       0               
-0.15           0               0               0               0               
0               0.14755         0               0               0               
0               0               0               0               0               
0               0               0               0               0               
0               0               0               -1.57722e-24    -7.42107e-28    
481             2.02114         27973.2         62.8776         -35.5336        
-84.7273        118.939         180             -149.57         -55.853         
5.07841         -141.387        0.0488168       -146.772        39.3819         
16360           596.333         294.758         -94.4191        -21.6129        
2.38753e+06     3.88975e-11     -3.81791        1289.16         3170.41         
3.19942         0               0               0               0.4             
629             4742            4757            -0.433733       -0.433733       
6.9723          0               0               6.9723          0               
0               2.36993         2.36993         -150.148        -56.7097        
-85.0362        -35.6011        63.1534         -0.00185892     0.00384131      
-0.00162879     36.5861         -1034.57        -1424.83        0               
0               0               0.028           0.0975789       1               
0.595158        0               -0.15           0.0975789       0               
-0.15           0               0               0               0               
0               0.14755         0               0               0               
0               0               0               0               0               
0               0               0               0               0               
0               0               0               -1.57722e-24    -7.42107e-28    
481.5           1.9828          27390           104.74          70.5097         
-148.776        130.288         7.76518         130.56          5.91324         
8.13265         49.4971         352.529         -146.775        39.3817         
16250.2         584.926         287.067         -94.3859        -22.1185        
2.38781e+06     -0.507845       3.72419         1289.31         3170.41         
3.19942         0               0               0               0.4             
629             4743            4762            -0.433733       -0.433733       
6.89874         0               0               6.89874         0               
0               2.32501         2.32501         131.185         5.23348         
-149.489        70.6314         104.168         -0.00197604     0.00381405      
-0.00161675     39.0046         -1036.32        -1428.87        0               
0               0               0.028           0.0975789       1               
0.595158        0               -0.15           0.0975789       0               
-0.15           0               0               0               0               
0               0.14755         0               0               0               
0               0               0               0               0               
0               0               0               0               0               
0               0               0               -1.57722e-24    -7.42107e-28    
482             1.94845         26912.1         67.8804         -36.459         
129.86          118.701         180             -146.823        54.9763         
5.47605         34.6662         -7.42682        -146.778        39.3815         
16139.5         574.88          279.833         -94.2139        -22.4605        
2.38807e+06     3.77819e-11     -3.70841        1289.46         3170.41         
3.19942         0               0               0               0.4             
630             4743            4763            -0.433733       -0.433733       
6.83781         0               0               6.83781         0               
0               2.27697         2.27697         -145.167        54.9828         
129.545         -36.5079        68.1691         -0.00176793     0.00389614      
-0.00162268     41.4307         -1038.07        -1432.91        0               
0               0               0.028           0.0975789       1               
0.595158        0               -0.15           0.0975789       0               
-0.15           0               0               0               0               
0               0.14755         0               0               0               
0               0               0               0               0               
0               0               0               0               0               
0               0               0               -1.57722e-24    -7.42107e-28    
482.5           1.91872         26546.7         45.9984         64.8132         
156.689         130.383         28.1076         133.97          21.0218         
2.41529         -130.682        -305.94         -146.781        39.3813         
16030.7         566.021         272.663         -93.8495        -22.6148        
2.38834e+06     -1.72959        3.2382          1289.6          3170.41         
3.19942         0               0               0               0.4             
630             4744            4767            -0.433733       -0.433733       
6.79076         0               0               6.79076         0               
0               2.23968         2.23968         134.835         20.5219         
156.174         64.6753         45.615          -0.00195141     0.00381808      
-0.0015784      43.8403         -1039.83        -1436.94        0               
0               0               0.028           0.0975789       1               
0.595158        0               -0.15           0.0975789       0               
-0.15           0               0               0               0               
0               0.14755         0               0               0               
0               0               0               0               0               
0               0               0               0               0               
0               0               0               -1.57722e-24    -7.42107e-28    
483             1.87675         25838.6         83.2637         -31.0817        
-95.0286        125.62          180             -168.054        -53.4637        
5.01798         232.679         13.3951         -146.784        39.3812         
15921.1         553.757         265.034         -93.4924        -23.2136        
2.38859e+06     3.6588e-11      -3.59122        1289.74         3170.41         
3.19942         0               0               0               0.4             
631             4745            4768            -0.433733       -0.433733       
6.6991          0               0               6.6991          0               
0               2.17117         2.17117         -168.694        -54.366         
-95.3315        -31.0555        83.5168         -0.00187441     0.00383302      
-0.00165621     46.257          -1041.58        -1440.98        0               
0               0               0.028           0.0975789       1               
0.595158        0               -0.15           0.0975789       0               
-0.15           0               0               0               0               
0               0.14755         0               0               0               
0               0               0               0               0               
0               0               0               0               0               
0               0               0               -1.57722e-24    -7.42107e-28    
483.5           1.85653         25726.9         124.451         -6.44001        
-107.203        131.329         -56.9434        148.201         -38.9848        
8.07585         -206.603        200.669         -146.787        39.381          
15810.6         547.675         263.781         -94.6475        -23.7569        
2.38885e+06     3.00414         1.95513         1289.87         3170.41         
3.19942         0               0               0               0.4             
631             4746            4768            -0.433733       -0.433733       
6.68412         0               0               6.68412         0               
0               2.15758         2.15758         147.715         -39.9186        
-107.381        -6.24606        124.567         -0.0019212      0.00382738      
-0.00169473     48.6891         -1043.34        -1445.02        0               
0               0               0.028           0.0975789       1               
0.595158        0               -0.15           0.0975789       0               
-0.15           0               0               0               0               
0               0.14755         0               0               0               
0               0               0               0               0               
0               0               0               0               0               
0               0               0               -1.57722e-24    -7.42107e-28    
484             1.81502         25021.2         28.7898         20.3222         
166.035         127.733         180             -177.238        52.2159         
9.14005         242.629         4.46092         -146.79         39.3809         
15699.6         535.559         258.78          -94.4365        -24.7114        
2.38909e+06     3.56914e-11     -3.50322        1290.01         3170.41         
3.19942         0               0               0               0.4             
632             4747            4768            -0.433733       -0.433733       
6.59131         0               0               6.59131         0               
0               2.09            2.09            -176.049        51.4997         
165.861         20.1221         28.8203         -0.00185987     0.00386042      
-0.00150709     51.1279         -1045.09        -1449.07        0               
0               0               0.028           0.0975789       1               
0.595158        0               -0.15           0.0975789       0               
-0.15           0               0               0               0               
0               0.14755         0               0               0               
0               0               0               0               0               
0               0               0               0               0               
0               0               0               -1.57722e-24    -7.42107e-28    
484.5           1.79796         24977.3         35.2833         58.5861         
175.523         130.639         63.3487         152.417         42.6815         
6.08318         -227.086        -162.535        -146.792        39.3807         
15590.4         530.395         250.844         -94.454         -24.0109        
2.38933e+06     -3.13184        1.57182         1290.14         3170.41         
3.19942         0               0               0               0.4             
632             4748            4777            -0.433733       -0.433733       
6.58506         0               0               6.58506         0               
0               2.08289         2.08289         153.232         41.8553         
175.182         58.4086         35.0608         -0.00191984     0.0038154       
-0.00153733     53.5626         -1046.85        -1453.12        0               
0               0               0.028           0.0975789       1               
0.595158        0               -0.15           0.0975789       0               
-0.15           0               0               0               0               
0               0.14755         0               0               0               
0               0               0               0               0               
0               0               0               0               0               
0               0               0               -1.57722e-24    -7.42107e-28    
485             1.75703         24264.6         92.474          -25.8188        
-84.4911        129.121         -77.0751        164.628         -49.1           
8.86979         251.483         -66.6284        -146.795        39.3805         
15481.5         518.322         244.38          -93.8504        -24.6753        
2.38957e+06     3.33396         0.765105        1290.27         3170.41         
3.19942         0               0               0               0.4             
633             4749            4777            -0.433733       -0.433733       
6.48994         0               0               6.48994         0               
0               2.01543         2.01543         163.451         -49.8407        
-84.7705        -25.7501        92.6938         -0.00186901     0.00383324      
-0.00168634     55.9983         -1048.61        -1457.18        0               
0               0               0.028           0.0975789       1               
0.595158        0               -0.15           0.0975789       0               
-0.15           0               0               0               0               
0               0.14755         0               0               0               
0               0               0               0               0               
0               0               0               0               0               
0               0               0               -1.57722e-24    -7.42107e-28    
485.5           1.7403          24218.1         85.8001         -22.7724        
-75.2744        131.551         -74.2362        162.966         -46.0469        
11.9261         -202.628        104.482         -146.798        39.3804         
15371.7         513.388         247.159         -95.0616        -25.6516        
2.38981e+06     3.29213         0.929331        1290.39         3170.41         
3.19942         0               0               0               0.4             
633             4751            4778            -0.433733       -0.433733       
6.48324         0               0               6.48324         0               
0               2.00829         2.00829         161.675         -46.6643        
-75.5535        -22.7343        86.0059         -0.00186        0.0038308       
-0.00166873     58.4433         -1050.37        -1461.23        0               
0               0               0.028           0.0975789       1               
0.595158        0               -0.15           0.0975789       0               
-0.15           0               0               0               0               
0               0.14755         0               0               0               
0               0               0               0               0               
0               0               0               0               0               
0               0               0               -1.57722e-24    -7.42107e-28    
486             1.70299         23595.2         41.0119         64.0772         
-149.336        132.613         89.494          179.45          47.3575         
14.9787         219.193         37.6676         -146.801        39.3802         
15261.5         502.382         241.815         -94.399         -26.2833        
2.39003e+06     -3.34727        0.0295645       1290.51         3170.41         
3.19942         0               0               0               0.4             
633             4752            4778            -0.433733       -0.433733       
6.39883         0               0               6.39883         0               
0               1.94951         1.94951         179.255         46.2868         
-149.813        63.9194         40.6728         -0.00194234     0.0038071       
-0.00151722     60.8962         -1052.13        -1465.3         0               
0               0               0.028           0.0975789       1               
0.595158        0               -0.15           0.0975789       0               
-0.15           0               0               0               0               
0               0.14755         0               0               0               
0               0               0               0               0               
0               0               0               0               0               
0               0               0               -1.57722e-24    -7.42107e-28    
486.5           1.68786         23581.3         145.108         68.4266         
-35.9977        124.801         71.4892         155.458         51.1108         
18.0374         -238.153        -115.387        -146.803        39.38           
15151.6         497.911         238.841         -95.5945        -26.128         
2.39026e+06     -3.17796        1.064           1290.64         3170.41         
3.19942         0               0               0               0.4             
633             4753            4779            -0.433733       -0.433733       
6.39646         0               0               6.39646         0               
0               1.94548         1.94548         154.7           50.1245         
-36.266         68.6682         144.949         -0.00194092     0.00377659      
-0.00156806     63.3527         -1053.89        -1469.37        0               
0               0               0.028           0.0975789       1               
0.595158        0               -0.15           0.0975789       0               
-0.15           0               0               0               0               
0               0.14755         0               0               0               
0               0               0               0               0               
0               0               0               0               0               
0               0               0               -1.57722e-24    -7.42107e-28    
487             1.64895         22896.3         50.0882         -11.852         
-17.9867        128.947         -59.1977        147.654         -41.8937        
20.7886         203.551         -177.68         -146.806        39.3799         
15042.2         486.436         231.059         -95.0604        -26.3175        
2.39048e+06     2.80769         1.67387         1290.75         3170.41         
3.19942         0               0               0               0.4             
635             4754            4779            -0.433733       -0.433733       
6.3024          0               0               6.3024          0               
0               1.88177         1.88177         146.373         -41.2774        
-18.2172        -11.9752        50.2356         -0.0017768      0.00386882      
-0.00161522     65.8079         -1055.65        -1473.44        0               
0               0               0.028           0.0975789       1               
0.595158        0               -0.15           0.0975789       0               
-0.15           0               0               0               0               
0               0.14755         0               0               0               
0               0               0               0               0               
0               0               0               0               0               
0               0               0               -1.57722e-24    -7.42107e-28    
487.5           1.62955         22745.4         28.9801         46.6253         
-4.5592         132.349         180             -171.86         -47.1144        
17.7294         -135.706        21.4704         -146.808        39.3797         
14933.5         480.818         234.516         -94.5927        -27.6453        
2.39069e+06     3.3158e-11      -3.25456        1290.87         3170.41         
3.19942         0               0               0               0.4             
635             4756            4780            -0.433733       -0.433733       
6.28111         0               0               6.28111         0               
0               1.8658          1.8658          -172.672        -46.1097        
-4.79022        46.4294         28.8947         -0.00185312     0.00381151      
-0.00155623     68.2618         -1057.42        -1477.51        0               
0               0               0.028           0.0975789       1               
0.595158        0               -0.15           0.0975789       0               
-0.15           0               0               0               0               
0               0.14755         0               0               0               
0               0               0               0               0               
0               0               0               0               0               
0               0               0               -1.57722e-24    -7.42107e-28    
488             1.59966         22305.5         120.426         8.26147         
15.1412         141.377         70.2877         164.926         35.9653         
14.6777         172.008         138.42          -146.811        39.3795         
14822           471.91          229.202         -94.9028        -27.722         
2.3909e+06      -3.01481        1.08019         1290.98         3170.41         
3.19942         0               0               0               0.4             
635             4757            4780            -0.433733       -0.433733       
6.21958         0               0               6.21958         0               
0               1.82423         1.82423         163.685         36.5845         
14.9515         8.43808         120.493         -0.00186438     0.00372971      
-0.00164644     70.7194         -1059.18        -1481.57        0               
0               0               0.028           0.0975789       1               
0.595158        0               -0.15           0.0975789       0               
-0.15           0               0               0               0               
0               0.14755         0               0               0               
0               0               0               0               0               
0               0               0               0               0               
0               0               0               -1.57722e-24    -7.42107e-28    
488.5           1.58445         22272.2         128.031         -2.3056         
27.1207         128.215         76.0911         163.029         49.6728         
11.6217         -201.276        -81.6606        -146.813        39.3794         
14709.8         467.41          236.084         -94.8023        -29.3661        
2.39111e+06     -3.10164        0.768091        1291.1          3170.41         
3.19942         0               0               0               0.4             
635             4758            4781            -0.433733       -0.433733       
6.21439         0               0               6.21439         0               
0               1.81456         1.81456         161.621         50.4491         
26.9591         -2.10553        128.132         -0.00187094     0.00372573      
-0.00165192     73.1764         -1060.94        -1485.63        0               
0               0               0.028           0.0975789       1               
0.595158        0               -0.15           0.0975789       0               
-0.15           0               0               0               0               
0               0.14755         0               0               0               
0               0               0               0               0               
0               0               0               0               0               
0               0               0               -1.57722e-24    -7.42107e-28    
489             1.55197         21750.6         34.1973         60.4728         
29.9465         134.421         -79.6486        169.614         -44.6109        
8.55921         213.801         -97.3555        -146.815        39.3792         
14596.9         457.839         230.776         -95.2521        -29.4303        
2.39131e+06     3.06483         0.559815        1291.2          3170.41         
3.19942         0               0               0               0.4             
635             4759            4781            -0.433733       -0.433733       
6.14056         0               0               6.14056         0               
0               1.75755         1.75755         170.038         -43.4462        
29.5688         60.2914         33.9605         -0.00188408     0.0038194       
-0.00151469     75.6326         -1062.7         -1489.7         0               
0               0               0.028           0.0975789       1               
0.595158        0               -0.15           0.0975789       0               
-0.15           0               0               0               0               
0               0.14755         0               0               0               
0               0               0               0               0               
0               0               0               0               0               
0               0               0               -1.57722e-24    -7.42107e-28    
489.5           1.53721         21722.7         26.5845         46.8827         
23.3026         132.085         -64.914         154.86          -42.2121        
5.50211         -156.653        187.893         -146.818        39.3791         
